Date,Revenue,COGS
8/16/2022,3139997.28,2622848.5
8/17/2022,3480892.06,2948849.64
8/18/2022,4171974.77,3471070.42
8/19/2022,2011108.63,1643391.76
8/20/2022,2479005.37,2092133.98
8/21/2022,2235990.02,1905397.24
8/22/2022,3743695.22,3095599.8
8/23/2022,2422220.1,1951701.71
8/24/2022,3292983.26,2679505.93
8/25/2022,3512475.16,2996327.54
8/26/2022,3544046.7,2980867.4
8/27/2022,2367664.33,1897436.06
8/28/2022,7051722.27,5879145.36
8/29/2022,7928796.83,6503005.43
8/30/2022,6574345.89,5482415.72
8/31/2022,7627532.44,6341793.09
9/1/2022,6284732.49,5155753.38
9/2/2022,1902817.9,1746845.19
9/3/2022,1443083.36,1319555.66
9/4/2022,1814811.35,1668265.18
9/5/2022,2214621.47,2091481.45
9/6/2022,1440405.44,1324005.11
9/7/2022,1890879.55,1717460.94
9/8/2022,3137260.99,2854328.48
9/9/2022,1905843.43,1773901.8
9/10/2022,3003150.84,2629180.97
9/11/2022,3574194.77,3355823.68
9/12/2022,3415849.51,3102681.39
9/13/2022,2521208.91,2449598.89
9/14/2022,2125189.04,1992207.12
9/15/2022,3154006.65,2833555.37
9/16/2022,2557894.76,2402816.85
9/17/2022,1810510,1735920.18
9/18/2022,2355578.71,2098692.33
9/19/2022,2832515.44,2618684.64
9/20/2022,1813002.77,1685796.46
9/21/2022,2262085.02,2156585.58
9/22/2022,3106149.95,2910964.29
9/23/2022,2634119.24,2453809.45
9/24/2022,2896411.14,2694695.72
9/25/2022,3041369.47,2753150.12
9/26/2022,5205389.57,4849044.63
9/27/2022,4259834.95,3803492.23
9/28/2022,4257301.76,3860995.61
9/29/2022,4352754.23,4023586.93
9/30/2022,2551313.88,2332362.64
10/1/2022,1469771.93,1293984.1
10/2/2022,1289798.82,1015484.47
10/3/2022,2179072.88,1799910.69
10/4/2022,2751920.12,2302490.12
10/5/2022,1527341.84,1209546.76
10/6/2022,2026518.43,1678609.18
10/7/2022,1406363.3,1112130.94
10/8/2022,2137543.63,1805932.34
10/9/2022,1805775.79,1488842.7
10/10/2022,2356440.12,1975941.69
10/11/2022,2270162.6,1955651.17
10/12/2022,1976207.14,1617749.24
10/13/2022,2430819.33,1940628.06
10/14/2022,1927818.67,1586067.15
10/15/2022,1986495.19,1576156.75
10/16/2022,1897952.11,1655869.65
10/17/2022,2507328.8,2119354.36
10/18/2022,3170696.65,2645141.42
10/19/2022,2324314.45,1931007.25
10/20/2022,2591151.06,2095872.66
10/21/2022,2662328.56,2201489.2
10/22/2022,2407124.47,1949055.98
10/23/2022,1971627.46,1628494.03
10/24/2022,2678456.17,2245907.36
10/25/2022,3003375.87,2373976.27
10/26/2022,2345490.55,1902512.75
10/27/2022,2493935.72,2087492.57
10/28/2022,4210212.53,3513694.7
10/29/2022,3626939.26,2918150.87
10/30/2022,3130677.4,2518990.77
10/31/2022,4630791.46,3823758.6
11/1/2022,3025164.28,2504688.31
11/2/2022,1338326.56,1136192.76
11/3/2022,1253721.23,994106.82
11/4/2022,1065066,908402.36
11/5/2022,1826120.07,1592683.79
11/6/2022,2207719.98,1750011.7
11/7/2022,1655852.99,1340974.43
11/8/2022,1781413.12,1480654.53
11/9/2022,845358.47,699535.31
11/10/2022,2079598.87,1694276.76
11/11/2022,1581745.15,1307363.48
11/12/2022,1354235.95,1091940.76
11/13/2022,2903552.41,2399414.44
11/14/2022,1656739.7,1428653.75
11/15/2022,1547150.37,1239694.48
11/16/2022,1436853.58,1152791.3
11/17/2022,1542318.91,1326508.48
11/18/2022,2067584.69,1767319.2
11/19/2022,1496563.56,1377725.1
11/20/2022,1857748.24,1631718.89
11/21/2022,1349907.06,1276634.29
11/22/2022,853188.02,904694.78
11/23/2022,1060969.69,1157743.64
11/24/2022,1729664.2,1775190.25
11/25/2022,1527923.9,1576795.62
11/26/2022,2035639.78,2105948.81
11/27/2022,3138619.13,3283279.48
11/28/2022,2104917.42,2152332.4
11/29/2022,2558728.79,2694391.19
11/30/2022,1317689.52,1346354.39
12/1/2022,1668445.9,1683082.9
12/2/2022,720381.04,726739.78
12/3/2022,753704.17,751384
12/4/2022,664409.51,678890.04
12/5/2022,1607335.1,1688255.85
12/6/2022,1436188.44,1460346.38
12/7/2022,760218.13,731672.82
12/8/2022,818209.67,832757.07
12/9/2022,1323267.85,1366777.35
12/10/2022,1598936.84,1616981.65
12/11/2022,1420910.74,1526398.5
12/12/2022,1983085.06,2071778.79
12/13/2022,1652309.19,1687562.98
12/14/2022,1662243.59,1688191.22
12/15/2022,1494318.64,1554407.68
12/16/2022,1482192.97,1521540.05
12/17/2022,1302193.74,1321522.92
12/18/2022,2201374.59,2308997.06
12/19/2022,2250767.39,2245767.23
12/20/2022,2026810.08,2053084.16
12/21/2022,1795395.02,1806884.57
12/22/2022,1791622.46,1773829.08
12/23/2022,1501209.11,1499234.75
12/24/2022,1390870.89,1401661.67
12/25/2022,1136772.53,1160100.63
12/26/2022,2110830.12,2160963.69
12/27/2022,2100553.66,2184872.24
12/28/2022,3448729.2,3513621
12/29/2022,3083944.33,3170787.1
12/30/2022,2884668.76,3022292.15
12/31/2022,2383037.48,2279288.13
